"","X","Location","Transect","Quadrat","Record_location","Canopy_cover","Leaf_litter_cover","Live_plant_cover","Species","Age","Condition","Recruitment","Multi_stemmed","Height_.m.","Average_height","Height_variation","DBH","Average_DBH","DBH_variation","Cone_presence","Cone_number","Ort_number","Ort_colour","Latitude","Longitude","Year_measured","Fire_freq","Last_burn","TSF","FPC","Precip","Temp","TWI"
"973",973,"Bulimbah","BUL2",20,"out",60,95,15,"torulosa","sapling","alive","basal",1,2.11,2.015,0.01805,0.7,0.7,0,"N",0,NA,NA,-28.2350389,152.6371747,2023,2,2011,12,64.09444427,44.6183815,387.4868164,7.8090238571167
"974",974,"Bulimbah","BUL2",20,"out",45,95,80,"torulosa","seedling","alive","none",0,0.45,NA,NA,NA,NA,NA,"N",0,NA,NA,-28.2350389,152.6371747,2023,2,2011,12,64.09444427,44.6183815,387.4868164,7.8090238571167
"975",975,"Bulimbah","BUL2",20,"out",45,95,80,"torulosa","seedling","alive","none",0,0.61,NA,NA,NA,NA,NA,"N",0,NA,NA,-28.2350389,152.6371747,2023,2,2011,12,64.09444427,44.6183815,387.4868164,7.8090238571167
"976",976,"Bulimbah","BUL2",30,"in",40,90,90,"torulosa",NA,NA,NA,NA,NA,NA,NA,0.8,NA,NA,NA,NA,NA,NA,-28.2349648,152.6371133,2023,3,2011,12,64.1333313,44.6183815,387.4868164,8.015944480896
"977",977,"Bulimbah","BUL2",30,"out",30,95,55,"torulosa","seedling","alive","none",0,0.61,NA,NA,NA,NA,NA,"N",0,NA,NA,-28.2349648,152.6371133,2023,3,2011,12,64.1333313,44.6183815,387.4868164,8.015944480896
"978",978,"Bulimbah","BUL2",30,"out",35,95,90,"torulosa","seedling","alive","none",0,0.59,NA,NA,NA,NA,NA,"N",0,NA,NA,-28.2349648,152.6371133,2023,3,2011,12,64.1333313,44.6183815,387.4868164,8.015944480896
"979",979,"Bulimbah","BUL2",30,"out",40,95,80,"torulosa","sapling","alive","none",1,2.85,2.425,0.36125,0.9,0.75,0.045,"N",0,NA,NA,-28.2349648,152.6371133,2023,3,2011,12,64.1333313,44.6183815,387.4868164,8.015944480896
"980",980,"Bulimbah","BUL2",30,"out",40,95,80,"torulosa","sapling","aliveburnt","basal",1,2.75,2.3325,0.545225,0.9,0.8,0.01,"N",0,NA,NA,-28.2349648,152.6371133,2023,3,2011,12,64.1333313,44.6183815,387.4868164,8.015944480896
"981",981,"Bulimbah","BUL2",30,"out",45,90,40,"torulosa","sapling","alive","none",1,2.43,2.065,0.26645,1,0.75,0.125,"N",0,NA,NA,-28.2349648,152.6371133,2023,3,2011,12,64.1333313,44.6183815,387.4868164,8.015944480896
"982",982,"Bulimbah","BUL2",30,"out",30,95,85,"torulosa","sapling","alive","basal",1,2.8,2.35,0.405,1.1,0.75,0.245,"N",0,NA,NA,-28.2349648,152.6371133,2023,3,2011,12,64.1333313,44.6183815,387.4868164,8.015944480896
"983",983,"Bulimbah","BUL2",30,"out",35,95,65,"torulosa","sapling","alive","none",0,1.2,NA,NA,NA,NA,NA,"N",0,NA,NA,-28.2349648,152.6371133,2023,3,2011,12,64.1333313,44.6183815,387.4868164,8.015944480896
"984",984,"Bulimbah","BUL2",30,"out",35,100,90,"torulosa","sapling","alive","none",0,1.04,NA,NA,NA,NA,NA,"N",0,NA,NA,-28.2349648,152.6371133,2023,3,2011,12,64.1333313,44.6183815,387.4868164,8.015944480896
"985",985,"Bulimbah","BUL2",30,"out",55,95,50,"torulosa","sapling","alive","none",0,1.34,NA,NA,NA,NA,NA,"N",0,NA,NA,-28.2349648,152.6371133,2023,3,2011,12,64.1333313,44.6183815,387.4868164,8.015944480896
"986",986,"Bulimbah","BUL2",30,"out",40,100,40,"torulosa","sapling","alive","basal",1,2.13,1.616666667,1.258533333,0.8,1,0.08,"N",0,NA,NA,-28.2349648,152.6371133,2023,3,2011,12,64.1333313,44.6183815,387.4868164,8.015944480896
"987",987,"Bulimbah","BUL2",30,"out",40,100,40,"torulosa","seedling","alive","none",0,0.51,NA,NA,NA,NA,NA,"N",0,NA,NA,-28.2349648,152.6371133,2023,3,2011,12,64.1333313,44.6183815,387.4868164,8.015944480896
"988",988,"Bulimbah","BUL2",30,"out",35,100,60,"torulosa","sapling","alive","none",0,3.1,NA,NA,1.8,NA,NA,"N",0,NA,NA,-28.2349648,152.6371133,2023,3,2011,12,64.1333313,44.6183815,387.4868164,8.015944480896
"989",989,"Bulimbah","BUL2",40,"in",25,100,40,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.2349002,152.6370424,2023,3,2011,12,62.90000153,44.6183815,387.4868164,8.015944480896
"990",990,"Bulimbah","BUL2",40,"out",35,100,50,"torulosa","seedling","alive","none",0,0.57,NA,NA,NA,NA,NA,"N",0,NA,NA,-28.2349002,152.6370424,2023,3,2011,12,62.90000153,44.6183815,387.4868164,8.015944480896
"991",991,"Bulimbah","BUL2",40,"out",30,95,35,"torulosa","seedling","alive","none",0,0.62,NA,NA,NA,NA,NA,"N",0,NA,NA,-28.2349002,152.6370424,2023,3,2011,12,62.90000153,44.6183815,387.4868164,8.015944480896
"992",992,"Bulimbah","BUL2",40,"out",30,95,35,"torulosa","seedling","alive","none",0,0.75,NA,NA,NA,NA,NA,"N",0,NA,NA,-28.2349002,152.6370424,2023,3,2011,12,62.90000153,44.6183815,387.4868164,8.015944480896
"993",993,"Bulimbah","BUL2",40,"out",30,95,35,"torulosa","sapling","alive","none",0,2.64,NA,NA,0.9,NA,NA,"N",0,NA,NA,-28.2349002,152.6370424,2023,3,2011,12,62.90000153,44.6183815,387.4868164,8.015944480896
"994",994,"Bulimbah","BUL2",40,"out",40,100,70,"torulosa","sapling","aliveburnt","basal",1,2.87,2.0575,0.441158333,2.1,1.55,0.605,"N",0,NA,NA,-28.2349002,152.6370424,2023,3,2017,6,62.90000153,44.6183815,387.4868164,8.015944480896
"995",995,"Bulimbah","BUL2",40,"out",20,90,50,"torulosa","sapling","alive","basal",1,2.32,1.935,0.29645,0.9,0.9,0,"N",0,NA,NA,-28.2349002,152.6370424,2023,3,2017,6,62.90000153,44.6183815,387.4868164,8.015944480896
"996",996,"Bulimbah","BUL2",40,"out",25,90,30,"torulosa","sapling","aliveburnt","basal",1,2.34,1.5425,0.986558333,1.5,1.05,0.405,"N",0,NA,NA,-28.2349002,152.6370424,2023,3,2017,6,62.90000153,44.6183815,387.4868164,8.015944480896
"997",997,"Bulimbah","BUL2",40,"out",40,90,50,"torulosa","sapling","alive","basal",1,1.54,1.505,0.00245,NA,NA,NA,"N",0,NA,NA,-28.2349002,152.6370424,2023,3,2017,6,62.90000153,44.6183815,387.4868164,8.015944480896
"998",998,"Bulimbah","BUL2",40,"out",20,85,75,"torulosa","mature","aliveburnt","none",0,10.2,NA,NA,10.6,NA,NA,"N",0,NA,NA,-28.2349002,152.6370424,2023,3,2017,6,62.90000153,44.6183815,387.4868164,8.015944480896
"999",999,"Bulimbah","BUL2",40,"out",40,100,50,"torulosa","sapling","alive","basal",1,3.05,2.275,1.20125,1.8,1.8,0,"N",0,NA,NA,-28.2349002,152.6370424,2023,3,2017,6,62.90000153,44.6183815,387.4868164,8.015944480896
"1000",1000,"Bulimbah","BUL2",40,"out",35,75,40,"torulosa","mature","aliveburnt","none",0,10.6,NA,NA,11.6,NA,NA,"N",0,NA,NA,-28.2349002,152.6370424,2023,3,2017,6,62.90000153,44.6183815,387.4868164,8.015944480896
"1001",1001,"Bulimbah","BUL2",40,"out",65,100,0,"torulosa","seedling","alive","none",0,0.52,NA,NA,NA,NA,NA,"N",0,NA,NA,-28.2349002,152.6370424,2023,3,2017,6,62.90000153,44.6183815,387.4868164,8.015944480896
"1002",1002,"Bulimbah","BUL2",40,"out",65,100,0,"torulosa","seedling","alive","none",0,0.22,NA,NA,NA,NA,NA,"N",0,NA,NA,-28.2349002,152.6370424,2023,3,2017,6,62.90000153,44.6183815,387.4868164,8.015944480896
"1003",1003,"Bulimbah","BUL2",40,"out",50,80,60,"torulosa","sapling","aliveburnt","basal",1,1.8,1.414,0.30973,0.3,0.45,0.045,"N",0,NA,NA,-28.2349002,152.6370424,2023,3,2017,6,62.90000153,44.6183815,387.4868164,8.015944480896
"1004",1004,"Bulimbah","BUL2",40,"out",40,90,20,"torulosa","sapling","alive","basal",1,1.26,0.945,0.19845,NA,NA,NA,"N",0,NA,NA,-28.2349002,152.6370424,2023,3,2017,6,62.90000153,44.6183815,387.4868164,8.015944480896
"1005",1005,"Bulimbah","BUL2",40,"out",35,85,50,"torulosa","sapling","alive","none",1,2.43,2.215,0.09245,0.9,0.5,0.32,"N",0,NA,NA,-28.2349002,152.6370424,2023,3,2017,6,62.90000153,44.6183815,387.4868164,8.015944480896
"1006",1006,"Bartopia","BAR1",0,"in",20,50,70,"torulosa","mature","aliveburnt","none",0,7.6,NA,NA,18,NA,NA,"Y",5,NA,NA,-28.23284,152.6328,2023,3,2020,3,56.98888779,44.6183815,387.4868164,10.2963514328003
"1007",1007,"Bartopia","BAR1",0,"out",25,40,80,"torulosa","sapling","alive","none",0,1.95,NA,NA,0.5,NA,NA,"N",0,NA,NA,-28.23284,152.6328,2023,3,2020,3,56.98888779,44.6183815,387.4868164,10.2963514328003
"1008",1008,"Bartopia","BAR1",0,"out",30,70,60,"torulosa","sapling","aliveburnt","basal",1,2.23,1.1225,0.607358333,1.1,1.1,0,"N",0,NA,NA,-28.23284,152.6328,2023,3,2020,3,56.98888779,44.6183815,387.4868164,10.2963514328003
"1009",1009,"Bartopia","BAR1",0,"out",30,90,50,"torulosa","sapling","alive","basal",1,1.86,1.595,0.14045,0.4,0.4,0,"N",0,NA,NA,-28.23284,152.6328,2023,3,2020,3,56.98888779,44.6183815,387.4868164,10.2963514328003
"1010",1010,"Bartopia","BAR1",0,"out",30,100,70,"torulosa","mature","aliveburnt","none",0,4.6,NA,NA,6.2,NA,NA,"N",0,NA,NA,-28.23284,152.6328,2023,3,2020,3,56.98888779,44.6183815,387.4868164,10.2963514328003
"1011",1011,"Bartopia","BAR1",0,"out",30,100,70,"torulosa","sapling","alive","none",0,2.1,NA,NA,0.7,NA,NA,"N",0,NA,NA,-28.23284,152.6328,2023,3,2020,3,56.98888779,44.6183815,387.4868164,10.2963514328003
"1012",1012,"Bartopia","BAR1",0,"out",35,10,95,"torulosa","sapling","alive","none",0,1.9,NA,NA,0.6,NA,NA,"N",0,NA,NA,-28.23284,152.6328,2023,3,2020,3,56.98888779,44.6183815,387.4868164,10.2963514328003
"1013",1013,"Bartopia","BAR1",0,"out",40,95,75,"torulosa","mature","aliveburnt","none",0,5.2,NA,NA,8.7,NA,NA,"N",0,NA,NA,-28.23284,152.6328,2023,3,2020,3,56.98888779,44.6183815,387.4868164,10.2963514328003
"1014",1014,"Bartopia","BAR1",0,"out",45,10,95,"torulosa","sapling","alive","basal",1,2.81,2.175,0.80645,1,1,0,"N",0,NA,NA,-28.23284,152.6328,2023,3,2020,3,56.98888779,44.6183815,387.4868164,10.2963514328003
"1015",1015,"Bartopia","BAR1",10,"in",40,60,80,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.2329114,152.6328662,2023,3,2020,3,59.6277771,44.6183815,387.4868164,10.2963514328003
"1016",1016,"Bartopia","BAR1",10,"out",10,70,60,"torulosa","mature","aliveburnt","none",0,7.5,NA,NA,8.5,NA,NA,"N",0,NA,NA,-28.2329114,152.6328662,2023,3,2020,3,59.6277771,44.6183815,387.4868164,10.2963514328003
"1017",1017,"Bartopia","BAR1",10,"out",30,60,80,"torulosa","mature","aliveburnt","none",0,10.1,NA,NA,13.7,NA,NA,"N",0,NA,NA,-28.2329114,152.6328662,2023,3,2020,3,59.6277771,44.6183815,387.4868164,10.2963514328003
"1018",1018,"Bartopia","BAR1",20,"in",50,20,100,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.2329631,152.6329501,2023,3,2020,3,59.6277771,44.6183815,387.4868164,8.28095245361328
"1019",1019,"Bartopia","BAR1",20,"out",60,30,85,"torulosa","mature","aliveburnt","none",0,8,NA,NA,11.1,NA,NA,"N",0,NA,NA,-28.2329631,152.6329501,2023,3,2020,3,59.6277771,44.6183815,387.4868164,8.28095245361328
"1020",1020,"Bartopia","BAR1",30,"in",60,20,90,"torulosa","mature","aliveburnt","basal",1,6.9,4.405,12.45005,7.8,4.25,25.205,"N",0,NA,NA,-28.2330215,152.633028,2023,3,2020,3,62.68333435,44.6183815,387.4868164,8.28095245361328
"1021",1021,"Bartopia","BAR1",30,"out",60,85,50,"torulosa","sapling","aliveburnt","basal",1,2.61,1.81,1.049233333,1.4,1.2,0.08,"N",0,NA,NA,-28.2330215,152.633028,2023,3,2020,3,62.68333435,44.6183815,387.4868164,8.28095245361328
"1022",1022,"Bartopia","BAR1",40,"in",60,90,85,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.2330749,152.633111,2023,3,2020,3,62.68888855,44.6183815,387.4868164,8.87748432159424
"1023",1023,"Bartopia","BAR1",40,"out",65,90,70,"torulosa","sapling","alive","basal",1,2.35,1.933333333,0.134433333,0.9,0.7,0.03,"N",0,NA,NA,-28.2330749,152.633111,2023,3,2020,3,62.68888855,44.6183815,387.4868164,8.87748432159424
"1024",1024,"Bulimbah","BUL1",0,"in",50,50,30,"torulosa","mature","aliveburnt","none",0,11.3,NA,NA,16.4,NA,NA,"N",0,NA,NA,-28.23691,152.64244,2023,3,2017,6,61.38333511,44.6183815,387.4868164,7.38007974624634
"1025",1025,"Bulimbah","BUL1",0,"out",45,100,25,"torulosa","sapling","aliveburnt","basal",1,1.97,1.793333333,0.027633333,0.7,1,0.19,"N",0,NA,NA,-28.23691,152.64244,2023,3,2017,6,61.38333511,44.6183815,387.4868164,7.38007974624634
"1026",1026,"Bulimbah","BUL1",0,"out",50,100,30,"torulosa","sapling","aliveburnt","basal",1,2.43,1.93,0.241533333,1.3,0.9,0.12,"N",0,NA,NA,-28.23691,152.64244,2023,3,2017,6,61.38333511,44.6183815,387.4868164,7.38007974624634
"1027",1027,"Bulimbah","BUL1",0,"out",40,100,20,"torulosa","mature","aliveburnt","none",0,7.3,NA,NA,9.6,NA,NA,"N",0,NA,NA,-28.23691,152.64244,2023,3,2017,6,61.38333511,44.6183815,387.4868164,7.38007974624634
"1028",1028,"Bulimbah","BUL1",0,"out",45,90,40,"torulosa","sapling","alive","none",0,2.8,NA,NA,2,NA,NA,"N",0,NA,NA,-28.23691,152.64244,2023,3,2017,6,61.38333511,44.6183815,387.4868164,7.38007974624634
"1029",1029,"Bulimbah","BUL1",0,"out",50,100,50,"torulosa","seedling","alive","none",0,0.86,NA,NA,NA,NA,NA,"N",0,NA,NA,-28.23691,152.64244,2023,3,2017,6,61.38333511,44.6183815,387.4868164,7.38007974624634
"1030",1030,"Bulimbah","BUL1",0,"out",40,90,60,"torulosa","sapling","alive","none",0,2.51,NA,NA,1.2,NA,NA,"N",0,NA,NA,-28.23691,152.64244,2023,3,2017,6,61.38333511,44.6183815,387.4868164,7.38007974624634
"1031",1031,"Bulimbah","BUL1",0,"out",45,95,60,"torulosa","sapling","alive","none",0,2.6,NA,NA,1.9,NA,NA,"N",0,NA,NA,-28.23691,152.64244,2023,3,2017,6,61.38333511,44.6183815,387.4868164,7.38007974624634
"1032",1032,"Bulimbah","BUL1",10,"in",45,100,50,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.2370058,152.6424737,2023,3,2017,6,61.38333511,44.6183815,387.4868164,7.89482736587524
"1033",1033,"Bulimbah","BUL1",10,"out",35,90,60,"torulosa","sapling","alive","none",0,1.65,NA,NA,NA,NA,NA,"N",0,NA,NA,-28.2370058,152.6424737,2023,3,2017,6,61.38333511,44.6183815,387.4868164,7.89482736587524
"1034",1034,"Bulimbah","BUL1",10,"out",35,100,30,"torulosa","seedling","alive","none",0,0.76,NA,NA,NA,NA,NA,"N",0,NA,NA,-28.2370058,152.6424737,2023,3,2017,6,61.38333511,44.6183815,387.4868164,7.89482736587524
"1035",1035,"Bulimbah","BUL1",10,"out",35,100,60,"torulosa","sapling","aliveburnt","basal",1,2.83,1.912,0.89557,1.2,1.266666667,0.163333333,"N",0,NA,NA,-28.2370058,152.6424737,2023,3,2017,6,61.38333511,44.6183815,387.4868164,7.89482736587524
"1036",1036,"Bulimbah","BUL1",10,"out",35,100,50,"torulosa","sapling","alive","none",0,2.8,NA,NA,1.5,NA,NA,"N",0,NA,NA,-28.2370058,152.6424737,2023,3,2017,6,61.38333511,44.6183815,387.4868164,7.89482736587524
"1037",1037,"Bulimbah","BUL1",10,"out",40,100,60,"torulosa","sapling","aliveburnt","basal",1,3.1,2.4,0.98,2.7,2.71,2e-04,"N",0,NA,NA,-28.2370058,152.6424737,2023,3,2017,6,61.38333511,44.6183815,387.4868164,7.89482736587524
"1038",1038,"Bulimbah","BUL1",10,"out",35,100,25,"torulosa","sapling","aliveburnt","basal",1,2.5,1.343333333,1.219633333,1.1,1.1,0,"N",0,NA,NA,-28.2370058,152.6424737,2023,3,2017,6,61.38333511,44.6183815,387.4868164,7.89482736587524
"1039",1039,"Bulimbah","BUL1",20,"in",35,100,25,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.237091,152.6425081,2023,3,2017,6,61.38333511,44.6183815,387.4868164,7.89482736587524
"1040",1040,"Bulimbah","BUL1",20,"out",15,80,10,"torulosa","mature","aliveburnt","none",0,7.4,NA,NA,14.7,NA,NA,"N",0,NA,NA,-28.237091,152.6425081,2023,3,2017,6,61.38333511,44.6183815,387.4868164,7.89482736587524
"1041",1041,"Bulimbah","BUL1",20,"out",30,85,40,"torulosa","seedling","alive","none",0,0.95,NA,NA,NA,NA,NA,"N",0,NA,NA,-28.237091,152.6425081,2023,3,2017,6,61.38333511,44.6183815,387.4868164,7.89482736587524
"1042",1042,"Bulimbah","BUL1",20,"out",50,90,50,"torulosa","sapling","aliveburnt","basal",1,2.3,1.5,0.64,1.5,1.5,0,"N",0,NA,NA,-28.237091,152.6425081,2023,3,2017,6,61.38333511,44.6183815,387.4868164,7.89482736587524
"1043",1043,"Bulimbah","BUL1",20,"out",30,100,70,"torulosa","sapling","alive","none",0,1.74,NA,NA,0.5,NA,NA,"N",0,NA,NA,-28.237091,152.6425081,2023,3,2017,6,61.38333511,44.6183815,387.4868164,7.89482736587524
"1044",1044,"Bulimbah","BUL1",20,"out",40,100,40,"torulosa","mature","aliveburnt","none",0,6.2,NA,NA,8.2,NA,NA,"N",0,NA,NA,-28.237091,152.6425081,2023,3,2017,6,61.38333511,44.6183815,387.4868164,7.89482736587524
"1045",1045,"Bulimbah","BUL1",20,"out",40,100,40,"torulosa","sapling","aliveburnt","none",1,2.33,1.905,0.36125,1.2,1.2,0,"N",0,NA,NA,-28.237091,152.6425081,2023,3,2017,6,61.38333511,44.6183815,387.4868164,7.89482736587524
"1046",1046,"Bulimbah","BUL1",30,"in",50,80,30,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.2371735,152.6425507,2023,3,2017,6,63.7444458,44.6183815,387.4868164,7.89482736587524
"1047",1047,"Bulimbah","BUL1",30,"out",50,95,60,"torulosa","sapling","alive","none",0,1.53,NA,NA,NA,NA,NA,"N",0,NA,NA,-28.2371735,152.6425507,2023,3,2017,6,63.7444458,44.6183815,387.4868164,7.89482736587524
"1048",1048,"Bulimbah","BUL1",40,"in",20,100,30,"torulosa","mature","aliveburnt","none",0,9.3,NA,NA,12,NA,NA,"N",0,NA,NA,-28.2372587,152.642583,2023,3,2017,6,62.3777771,44.6183815,387.4868164,8.15776634216309
"1049",1049,"Bartopia","BAR2",0,"in",60,10,80,"torulosa","mature","aliveburnt","basal",1,4,3.08,1.6928,5.4,3.2,9.68,"N",0,NA,NA,-28.23437,152.63408,2023,3,2020,3,NA,44.6183815,387.4868164,6.62892007827759
"1050",1050,"Bartopia","BAR2",0,"in",60,10,80,"torulosa","sapling","aliveburnt","basal",1,2.42,2.006666667,0.142533333,0.8,1.333333333,0.853333333,"N",0,NA,NA,-28.23437,152.63408,2023,3,2020,3,NA,44.6183815,387.4868164,6.62892007827759
"1051",1051,"Bartopia","BAR2",0,"out",NA,NA,NA,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.23437,152.63408,2023,3,2020,3,NA,44.6183815,387.4868164,6.62892007827759
"1052",1052,"Bartopia","BAR2",10,"in",60,90,95,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.2344411,152.6341489,2023,3,2020,3,NA,44.6183815,387.4868164,6.21029472351074
"1053",1053,"Bartopia","BAR2",10,"out",70,95,15,"torulosa","mature","aliveburnt","basal",1,3.2,2.203333333,2.320033333,4.7,3.4,3.38,"N",0,NA,NA,-28.2344411,152.6341489,2023,3,2020,3,NA,44.6183815,387.4868164,6.21029472351074
"1054",1054,"Bartopia","BAR2",10,"out",75,95,95,"torulosa","sapling","aliveburnt","basal",1,1.76,NA,NA,0.6,0.55,0.005,"N",0,NA,NA,-28.2344411,152.6341489,2023,3,2020,3,NA,44.6183815,387.4868164,6.21029472351074
"1055",1055,"Bartopia","BAR2",10,"out",65,95,30,"torulosa","sapling","aliveburnt","basal",1,2.7,1.425,3.25125,2.8,2.8,0,"N",0,NA,NA,-28.2344411,152.6341489,2023,3,2020,3,NA,44.6183815,387.4868164,6.21029472351074
"1056",1056,"Bartopia","BAR2",20,"in",0,90,35,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.2345127,152.634212,2023,3,2020,3,NA,44.6183815,387.4868164,6.21029472351074
"1057",1057,"Bartopia","BAR2",20,"out",15,85,95,"torulosa","mature","aliveburnt","none",0,5.3,NA,NA,10.3,NA,NA,"N",0,NA,NA,-28.2345127,152.634212,2023,3,2020,3,NA,44.6183815,387.4868164,6.21029472351074
"1058",1058,"Bartopia","BAR2",20,"out",15,85,95,"torulosa","mature","aliveburnt","none",0,6.7,NA,NA,11.9,NA,NA,"N",0,NA,NA,-28.2345127,152.634212,2023,3,2020,3,NA,44.6183815,387.4868164,6.21029472351074
"1059",1059,"Bartopia","BAR2",30,"in",0,20,95,"torulosa","mature","aliveburnt","basal+trunk",1,8.7,3.0675,14.12849167,6.933333333,6.933333333,0,"N",0,NA,NA,-28.2345793,152.6342806,2023,3,2020,3,NA,44.6183815,387.4868164,6.21029472351074
"1060",1060,"Bartopia","BAR2",30,"out",60,95,90,"torulosa","sapling","aliveburnt","basal",1,2.9,1.725,2.76125,0.8,0.8,0,"N",0,NA,NA,-28.2345793,152.6342806,2023,3,2020,3,NA,44.6183815,387.4868164,6.21029472351074
"1061",1061,"Bartopia","BAR2",30,"out",45,15,95,"torulosa","mature","alive","none",0,3.6,NA,NA,4.9,NA,NA,"N",0,NA,NA,-28.2345793,152.6342806,2023,3,2020,3,NA,44.6183815,387.4868164,6.21029472351074
"1062",1062,"Bartopia","BAR2",30,"out",40,10,100,"torulosa","seedling","alive","none",0,0.97,NA,NA,NA,NA,NA,"N",0,NA,NA,-28.2345793,152.6342806,2023,3,2020,3,NA,44.6183815,387.4868164,6.21029472351074
"1063",1063,"Bartopia","BAR2",30,"out",30,10,100,"torulosa","sapling","aliveburnt","basal",1,2.38,1.4525,0.604825,1.3,1,0.18,"N",0,NA,NA,-28.2345793,152.6342806,2023,3,2020,3,NA,44.6183815,387.4868164,6.21029472351074
"1064",1064,"Bartopia","BAR2",40,"in",20,5,100,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.2345793,152.6342806,2023,3,2020,3,NA,44.6183815,387.4868164,6.21029472351074
"1065",1065,"Bartopia","BAR2",40,"out",10,75,85,"torulosa","mature","aliveburnt","basal",1,3.4,1.6825,1.934425,6.8,4.1,14.58,"N",0,NA,NA,-28.2345793,152.6342806,2023,3,2020,3,NA,44.6183815,387.4868164,6.21029472351074
"1066",1066,"Bartopia","BAR2",40,"out",10,75,85,"torulosa","mature","aliveburnt","none",0,3.7,NA,NA,8.2,NA,NA,"N",0,NA,NA,-28.2345793,152.6342806,2023,3,2020,3,NA,44.6183815,387.4868164,6.21029472351074
"1067",1067,"Bartopia","BAR2",40,"out",50,90,70,"torulosa","sapling","alive","none",0,2.8,NA,NA,1.8,NA,NA,"N",0,NA,NA,-28.2345793,152.6342806,2023,3,2020,3,NA,44.6183815,387.4868164,6.21029472351074
"1068",1068,"Bartopia","BAR2",40,"out",50,90,70,"torulosa","sapling","alive","trunk",1,2.8,2.29,0.5202,2,1.3,0.98,"N",0,NA,NA,-28.2345793,152.6342806,2023,3,2020,3,NA,44.6183815,387.4868164,6.21029472351074
"1069",1069,"Bartopia","BAR2",40,"out",50,90,70,"torulosa","mature","aliveburnt","basal",1,4.4,4.25,0.045,6.5,7.15,0.845,"N",0,NA,NA,-28.2345793,152.6342806,2023,3,2020,3,NA,44.6183815,387.4868164,6.21029472351074
"1070",1070,"Bartopia","BAR2",40,"out",50,90,70,"torulosa","sapling","alive","none",0,2.94,NA,NA,1,NA,NA,"N",0,NA,NA,-28.2345793,152.6342806,2023,3,2020,3,NA,44.6183815,387.4868164,6.21029472351074
"1071",1071,"Bartopia","BAR2",40,"out",50,90,70,"torulosa","sapling","alive","none",0,3.67,NA,NA,2.4,NA,NA,"N",0,NA,NA,-28.2345793,152.6342806,2023,3,2020,3,NA,44.6183815,387.4868164,6.21029472351074
"1072",1072,"Bartopia","BAR2",40,"out",5,10,100,"torulosa","mature","aliveburnt","basal",1,4,2.67,3.5378,8,8,0,"N",0,NA,NA,-28.2345793,152.6342806,2023,3,2020,3,NA,44.6183815,387.4868164,6.21029472351074
"1073",1073,"6_waterfall","WATER",0,"in",30,100,15,"torulosa","sapling","aliveburnt","basal",1,1.1,1.7,0.72,NA,2.5,0,"N",0,NA,NA,-28.22731,152.65842,2023,4,2017,6,51.59444427,47.34815598,387.2249756,5.68468427658081
"1074",1074,"6_waterfall","WATER",0,"in",20,100,15,"torulosa","mature","alive","none",0,3.1,NA,NA,4.7,NA,NA,"N",0,NA,NA,-28.22731,152.65842,2023,4,2017,6,51.59444427,47.34815598,387.2249756,5.68468427658081
"1075",1075,"6_waterfall","WATER",0,"in",10,100,15,"torulosa","mature","deadburnt","none",0,2.3,NA,NA,8.8,NA,NA,"N",0,NA,NA,-28.22731,152.65842,2023,4,2017,6,51.59444427,47.34815598,387.2249756,5.68468427658081
"1076",1076,"6_waterfall","WATER",0,"in",10,100,15,"torulosa","mature","aliveburnt","basal",1,4.2,2.226,2.39828,3,2.366666667,1.623333333,"N",0,NA,NA,-28.22731,152.65842,2023,4,2017,6,51.59444427,47.34815598,387.2249756,5.68468427658081
"1077",1077,"6_waterfall","WATER",0,"out",10,100,30,"torulosa","mature","aliveburnt","none",0,5.8,NA,NA,12.7,NA,NA,"N",0,NA,NA,-28.22731,152.65842,2023,4,2017,6,51.59444427,47.34815598,387.2249756,5.68468427658081
"1078",1078,"6_waterfall","WATER",0,"out",20,80,15,"torulosa","sapling","alive","none",0,2.05,NA,NA,0.8,NA,NA,"N",0,NA,NA,-28.22731,152.65842,2023,4,2017,6,51.59444427,47.34815598,387.2249756,5.68468427658081
"1079",1079,"6_waterfall","WATER",10,"in",30,60,15,"torulosa","sapling","alive","none",0,1.9,NA,NA,0.6,NA,NA,"N",0,NA,NA,-28.2276458,152.658372,2023,4,2017,6,45.68333435,47.34815598,387.2249756,5.70771932601929
