"","Species","Group","Treatment","Set","Individual","X.ray_proportion_viable","TTC_proportion_viable","TTC_num_viable","Total_seeds","Total_germination","Time_to_germ","Time_to_finish","Day01","Day02","Day03","Day04","Day05","Day06","Day07","Day08","Day09","Day10","Day11","Day12","Day13","Day14","Day15","Day16","Day17","Day18","Day19","Day20","Day21","Day22","Day23","Day24","Day25","Day26","Day27","Day28","Day29","Day30","Day31","Day32","Day33","Day34","Day35","Day36","Day37","Day38","Day39","Day40","Day41","Day42","Day43","Day44","Day45","Day46","Day47","Day48","Day49","Day50","Day51","Day52","Day53","Day54","Day55","Day56","Day57","Day58","Day59","Day60","Day61","Proportion_germ","Perc50","t50","firstgerm","lastgerm","timespread","Latitude","Collection_year","seed_weight","seed_wt_mg","Fire_freq","Last_fire","TSF","FPC","Precip","Temp","TWI"
"622","torulosa","hifi","95+smoke",1,"WPS124",0.93,0.9,2,20,16,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.6,0.6,0.6,0.6,0.6,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.4,14,13,0,0,-28.23734,2023,0.00461,4.61,3,2020,3,45.5111122131348,47.696216583252,395.394653320312,6.28391599655151
"623","torulosa","hifi","95+smoke",1,"WPS125",0.95,0.95,0,20,19,10,20,0,0,0,0,0,0,0,0,0,0.05,0.05,0.05,0.65,0.65,0.75,0.75,0.9,0.9,0.9,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.475,13,10,0,0,-28.23732,2023,0.00431,4.31,4,2020,3,49.3833351135254,47.696216583252,395.394653320312,6.28979349136353
"624","torulosa","hifi","95+smoke",1,"WPS126",0.93,0.9,0,20,18,13,20,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0.55,0.7,0.7,0.8,0.8,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.45,13,13,0,0,-28.23735,2023,0.00366,3.66,4,2020,3,53.6555557250977,47.696216583252,395.394653320312,6.18225622177124
"625","torulosa","hifi","95+smoke",1,"WPS132",0.93,0.95,0,20,19,13,15,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0.45,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.475,13,13,0,0,-28.23656,2023,0.00564,5.64,4,2020,3,44.533332824707,47.696216583252,395.394653320312,5.48396492004395
"626","torulosa","hifi","95+smoke",1,"WPS134",0.93,0.9,0,20,18,13,20,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.6,0.6,0.7,0.7,0.7,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.45,14,13,0,0,-28.23681,2023,0.0043,4.3,4,2020,3,42.0055541992188,47.696216583252,395.394653320312,5.47928762435913
"627","torulosa","hifi","95+smoke",1,"WPS161",0.83,0.75,0,20,15,8,13,0,0,0,0,0,0,0,0.25,0.25,0.6,0.6,0.6,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.375,10,8,0,0,-28.28333,2023,0.00289,2.89,3,2020,3,41.4888877868652,48.0660629272461,394.527893066406,6.11591672897339
"628","torulosa","hifi","95+smoke",1,"WPS162",0.52,0.5,0,20,10,10,22,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.45,0.45,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.25,12,10,0,0,-28.28364,2023,0.00453,4.53,3,2020,3,43.2000007629395,48.0660629272461,394.527893066406,6.21869421005249
"629","torulosa","hifi","95+smoke",1,"WPS177",0.8,0.85,0,20,17,10,20,0,0,0,0,0,0,0,0,0,0.15,0.15,0.15,0.65,0.65,0.75,0.75,0.8,0.8,0.8,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.425,12,10,0,0,-28.22724,2023,0.00296,2.96,4,2017,6,51.5944442749023,47.3481559753418,387.224975585938,5.72394371032715
"630","torulosa","hifi","95+smoke",1,"WPS181",0.91,0.3,0,20,6,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.15,14,13,0,0,-28.22797,2023,0.00503,5.03,4,2017,6,51.1277770996094,47.3481559753418,387.224975585938,6.02362680435181
"631","torulosa","hifi","Control",2,"WPS47",0.64,0.4,2,20,6,6,8,0,0,0,0,0,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.15,11,6,0,0,-27.49815,2023,0.00589,5.89,6,2021,2,47.0666656494141,44.979175567627,422.952056884766,5.86094427108765
"632","torulosa","hifi","Control",2,"WPS97",0.87,0.85,0,20,17,8,10,0,0,0,0,0,0,0,0.7,0.7,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.425,8,8,0,0,-27.47,2023,0.00482,4.82,4,2021,2,57.0277786254883,45.2565536499023,413.364562988281,6.73993730545044
"633","torulosa","hifi","Control",2,"WPS102",0.82,0.85,0,20,17,8,10,0,0,0,0,0,0,0,0.75,0.75,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.425,8,8,0,0,-27.46232,2023,0.00422,4.22,4,2021,2,58.2388877868652,48.6642036437988,412.89697265625,6.79583501815796
"634","torulosa","hifi","Control",2,"WPS103",0.89,1,0,20,20,8,13,0,0,0,0,0,0,0,0.55,0.55,0.95,0.95,0.95,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,8,8,0,0,-27.46253,2023,0.00403,4.03,4,2021,2,54.6611099243164,48.6642036437988,412.89697265625,6.79583501815796
"635","torulosa","hifi","Control",2,"WPS106",0.92,0.9,0,20,18,6,10,0,0,0,0,0,0.15,0.15,0.85,0.85,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.45,8,6,0,0,-27.4625,2023,0.00509,5.09,4,2021,2,55.9000015258789,48.6642036437988,412.89697265625,7.52282857894897
"636","torulosa","hifi","Control",2,"WPS125",0.95,0.9,0,20,18,6,10,0,0,0,0,0,0.45,0.45,0.85,0.85,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.45,6,6,0,0,-28.23732,2023,0.00431,4.31,4,2020,3,49.3833351135254,47.696216583252,395.394653320312,6.28979349136353
"637","torulosa","hifi","Control",2,"WPS126",0.93,0.9,0,20,18,6,8,0,0,0,0,0,0.15,0.15,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.45,8,6,0,0,-28.23735,2023,0.00366,3.66,4,2020,3,53.6555557250977,47.696216583252,395.394653320312,6.18225622177124
"638","torulosa","hifi","Control",2,"WPS132",0.93,0.85,0,20,17,6,8,0,0,0,0,0,0.15,0.15,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.425,8,6,0,0,-28.23656,2023,0.00564,5.64,4,2020,3,44.533332824707,47.696216583252,395.394653320312,5.48396492004395
"639","torulosa","hifi","Control",2,"WPS133",0.93,0.8,0,20,16,6,15,0,0,0,0,0,0.1,0.1,0.7,0.7,0.75,0.75,0.75,0.75,0.75,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.4,8,6,0,0,-28.23649,2023,0.00538,5.38,4,2020,3,44.533332824707,47.696216583252,395.394653320312,5.590576171875
"640","torulosa","hifi","Control",2,"WPS134",0.93,1,0,20,20,6,13,0,0,0,0,0,0.05,0.05,0.9,0.9,0.95,0.95,0.95,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,8,6,0,0,-28.23681,2023,0.0043,4.3,4,2020,3,42.0055541992188,47.696216583252,395.394653320312,5.47928762435913
"641","torulosa","hifi","Control",2,"WPS158",0.85,0.85,0,20,17,8,13,0,0,0,0,0,0,0,0.7,0.7,0.8,0.8,0.8,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.425,8,8,0,0,-28.28369,2023,0.00392,3.92,3,2020,3,44.2944450378418,48.0660629272461,394.527893066406,5.601722240448
"642","torulosa","hifi","Control",2,"WPS177",0.8,0.75,0,20,15,8,10,0,0,0,0,0,0,0,0.65,0.65,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.375,8,8,0,0,-28.22724,2023,0.00296,2.96,4,2017,6,51.5944442749023,47.3481559753418,387.224975585938,5.72394371032715
"643","torulosa","hifi","Control",2,"WPS178",0.92,0.75,0,20,15,6,10,0,0,0,0,0,0.4,0.4,0.7,0.7,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.375,6,6,0,0,-28.2275,2023,0.00488,4.88,4,2017,6,47.4388885498047,47.3481559753418,387.224975585938,5.63933229446411
"644","torulosa","hifi","Control",2,"WPS179",0.86,0.6,0,20,12,6,10,0,0,0,0,0,0.2,0.2,0.5,0.5,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.3,8,6,0,0,-28.22767,2023,0.00583,5.83,4,2017,6,45.6833343505859,47.3481559753418,387.224975585938,5.77060794830322
"645","torulosa","hifi","Control",2,"WPS181",0.91,1,0,20,20,6,8,0,0,0,0,0,0.4,0.4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,6,6,0,0,-28.22797,2023,0.00503,5.03,4,2017,6,51.1277770996094,47.3481559753418,387.224975585938,6.02362680435181
"646","torulosa","hifi","80",2,"WPS48",0.67,0.55,3,20,8,8,8,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.225,8,8,0,0,-27.4983,2023,0.00454,4.54,6,2021,2,47.0666656494141,44.979175567627,422.952056884766,5.87815570831299
"647","torulosa","hifi","80",2,"WPS50",0.82,0.65,0,20,13,6,8,0,0,0,0,0,0.45,0.45,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.325,6,6,0,0,-27.49854,2023,0.00465,4.65,6,2021,2,49.5888900756836,44.979175567627,422.952056884766,6.00222206115723
"648","torulosa","hifi","80",2,"WPS55",0.87,0.9,0,20,18,6,10,0,0,0,0,0,0.05,0.05,0.8,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.45,8,6,0,0,-27.47154,2023,0.00289,2.89,4,2012,11,47.3055534362793,48.5214614868164,415.098327636719,6.55585289001465
"649","torulosa","hifi","80",2,"WPS102",0.82,0.95,0,20,19,6,8,0,0,0,0,0,0.55,0.55,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.475,6,6,0,0,-27.46232,2023,0.00422,4.22,4,2021,2,58.2388877868652,48.6642036437988,412.89697265625,6.79583501815796
"650","torulosa","hifi","80",2,"WPS124",0.93,0.95,0,20,19,8,22,0,0,0,0,0,0,0,0.7,0.7,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.475,8,8,0,0,-28.23734,2023,0.00461,4.61,3,2020,3,45.5111122131348,47.696216583252,395.394653320312,6.28391599655151
"651","torulosa","hifi","80",2,"WPS125",0.95,1,0,20,20,6,24,0,0,0,0,0,0.4,0.4,0.85,0.85,0.9,0.9,0.9,0.9,0.9,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,6,6,0,0,-28.23732,2023,0.00431,4.31,4,2020,3,49.3833351135254,47.696216583252,395.394653320312,6.28979349136353
"652","torulosa","hifi","80",2,"WPS126",0.93,0.95,1,20,18,6,10,0,0,0,0,0,0.05,0.05,0.75,0.75,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.45,8,6,0,0,-28.23735,2023,0.00366,3.66,4,2020,3,53.6555557250977,47.696216583252,395.394653320312,6.18225622177124
"653","torulosa","hifi","80",2,"WPS132",0.93,1,0,20,20,6,13,0,0,0,0,0,0.25,0.25,0.8,0.8,0.95,0.95,0.95,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,8,6,0,0,-28.23656,2023,0.00564,5.64,4,2020,3,44.533332824707,47.696216583252,395.394653320312,5.48396492004395
"654","torulosa","hifi","80",2,"WPS134",0.93,0.85,0,20,17,6,10,0,0,0,0,0,0.25,0.25,0.75,0.75,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.425,8,6,0,0,-28.23681,2023,0.0043,4.3,4,2020,3,42.0055541992188,47.696216583252,395.394653320312,5.47928762435913
"655","torulosa","hifi","80",2,"WPS158",0.85,0.8,0,20,16,8,10,0,0,0,0,0,0,0,0.75,0.75,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.4,8,8,0,0,-28.28369,2023,0.00392,3.92,3,2020,3,44.2944450378418,48.0660629272461,394.527893066406,5.601722240448
"656","torulosa","hifi","80",2,"WPS159",0.96,0.85,0,20,17,6,10,0,0,0,0,0,0.45,0.45,0.75,0.75,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.425,6,6,0,0,-28.28343,2023,0.00638,6.38,3,2020,3,44.0722236633301,48.0660629272461,394.527893066406,5.94433689117432
"657","torulosa","hifi","80",2,"WPS161",0.83,0.75,0,20,15,8,10,0,0,0,0,0,0,0,0.65,0.65,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.375,8,8,0,0,-28.28333,2023,0.00289,2.89,3,2020,3,41.4888877868652,48.0660629272461,394.527893066406,6.11591672897339
"658","torulosa","hifi","80",2,"WPS162",0.52,0.65,0,20,13,6,8,0,0,0,0,0,0.3,0.3,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.325,8,6,0,0,-28.28364,2023,0.00453,4.53,3,2020,3,43.2000007629395,48.0660629272461,394.527893066406,6.21869421005249
"659","torulosa","hifi","80",2,"WPS177",0.8,0.75,0,20,15,8,10,0,0,0,0,0,0,0,0.65,0.65,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.375,8,8,0,0,-28.22724,2023,0.00296,2.96,4,2017,6,51.5944442749023,47.3481559753418,387.224975585938,5.72394371032715
"660","torulosa","hifi","80",2,"WPS180",0.89,0.55,0,20,11,8,8,0,0,0,0,0,0,0,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.275,8,8,0,0,-28.22787,2023,0.00584,5.84,4,2017,6,43.6888885498047,47.3481559753418,387.224975585938,5.62229251861572
"661","torulosa","hifi","95",2,"WPS48",0.67,0.55,1,20,10,10,13,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.25,11,10,0,0,-27.4983,2023,0.00454,4.54,6,2021,2,47.0666656494141,44.979175567627,422.952056884766,5.87815570831299
"662","torulosa","hifi","95",2,"WPS55",0.87,0.85,0,20,17,10,13,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.425,11,10,0,0,-27.47154,2023,0.00289,2.89,4,2012,11,47.3055534362793,48.5214614868164,415.098327636719,6.55585289001465
